group_index,group_id,size,first_index,minimum_length,maximum_length,negative_n,positive_n
1187,SW60C80_01187,1,1615,9,9,0,1
1188,SW60C80_01188,1,1616,6,6,1,0
1189,SW60C80_01189,1,1618,3,3,1,0
1190,SW60C80_01190,1,1619,4,4,1,0
1191,SW60C80_01191,1,1622,13,13,0,1
1192,SW60C80_01192,1,1623,4,4,1,0
1193,SW60C80_01193,1,1624,5,5,0,1
1194,SW60C80_01194,1,1626,6,6,1,0
1195,SW60C80_01195,1,1627,13,13,1,0
1196,SW60C80_01196,1,1629,6,6,0,1
1197,SW60C80_01197,1,1630,8,8,1,0
1198,SW60C80_01198,1,1631,2,2,1,0
1199,SW60C80_01199,1,1633,10,10,1,0
1200,SW60C80_01200,1,1634,11,11,0,1
1201,SW60C80_01201,1,1636,7,7,1,0
1202,SW60C80_01202,1,1637,8,8,1,0
1203,SW60C80_01203,1,1638,2,2,1,0
1204,SW60C80_01204,1,1640,14,14,1,0
1205,SW60C80_01205,1,1641,6,6,0,1
1206,SW60C80_01206,1,1642,12,12,1,0
1207,SW60C80_01207,1,1643,8,8,1,0
1208,SW60C80_01208,1,1646,10,10,0,1
1209,SW60C80_01209,1,1648,9,9,0,1
1210,SW60C80_01210,1,1650,4,4,1,0
1211,SW60C80_01211,1,1652,8,8,1,0
1212,SW60C80_01212,1,1653,13,13,1,0
1213,SW60C80_01213,1,1655,1,1,0,1
1214,SW60C80_01214,1,1657,16,16,1,0
1215,SW60C80_01215,1,1659,3,3,0,1
1216,SW60C80_01216,1,1661,17,17,1,0
1217,SW60C80_01217,1,1663,12,12,0,1
1218,SW60C80_01218,1,1667,14,14,0,1
1219,SW60C80_01219,1,1670,10,10,1,0
1220,SW60C80_01220,1,1671,2,2,1,0
1221,SW60C80_01221,1,1672,4,4,0,1
1222,SW60C80_01222,1,1674,11,11,1,0
1223,SW60C80_01223,1,1676,10,10,0,1
1224,SW60C80_01224,1,1677,17,17,0,1
