group_index,group_id,size,first_index,minimum_length,maximum_length,negative_n,positive_n
1179,SW60C80_01179,1,1968,20,20,1,0
1180,SW60C80_01180,1,1969,13,13,1,0
1181,SW60C80_01181,1,1971,15,15,1,0
1182,SW60C80_01182,1,1972,15,15,1,0
1183,SW60C80_01183,1,1973,9,9,1,0
1184,SW60C80_01184,1,1975,11,11,1,0
1185,SW60C80_01185,1,1976,8,8,1,0
1186,SW60C80_01186,1,1977,16,16,1,0
1187,SW60C80_01187,1,1978,17,17,1,0
1188,SW60C80_01188,1,1979,10,10,1,0
1189,SW60C80_01189,1,1980,16,16,1,0
1190,SW60C80_01190,1,1982,20,20,1,0
1191,SW60C80_01191,1,1984,12,12,1,0
1192,SW60C80_01192,1,1986,16,16,1,0
1193,SW60C80_01193,1,1988,13,13,1,0
1194,SW60C80_01194,1,1990,15,15,1,0
1195,SW60C80_01195,1,1992,15,15,1,0
1196,SW60C80_01196,1,1993,11,11,1,0
1197,SW60C80_01197,1,1995,10,10,1,0
1198,SW60C80_01198,1,1996,12,12,1,0
1199,SW60C80_01199,1,1998,18,18,1,0
1200,SW60C80_01200,1,1999,16,16,1,0
1201,SW60C80_01201,1,2003,13,13,1,0
1202,SW60C80_01202,2,2004,19,19,2,0
1203,SW60C80_01203,1,2006,13,13,1,0
1204,SW60C80_01204,1,2008,15,15,1,0
1205,SW60C80_01205,1,2009,17,17,1,0
1206,SW60C80_01206,1,2010,7,7,1,0
1207,SW60C80_01207,1,2011,19,19,1,0
1208,SW60C80_01208,1,2014,20,20,1,0
1209,SW60C80_01209,1,2015,15,15,1,0
1210,SW60C80_01210,1,2019,12,12,1,0
1211,SW60C80_01211,2,2020,12,12,2,0
1212,SW60C80_01212,1,2021,17,17,1,0
1213,SW60C80_01213,3,2022,8,9,3,0
1214,SW60C80_01214,1,2023,12,12,1,0
1215,SW60C80_01215,1,2025,14,14,1,0
1216,SW60C80_01216,1,2026,10,10,1,0
1217,SW60C80_01217,1,2027,16,16,1,0
1218,SW60C80_01218,2,2029,12,15,2,0
1219,SW60C80_01219,1,2031,13,13,1,0
1220,SW60C80_01220,1,2035,20,20,1,0
1221,SW60C80_01221,1,2036,20,20,1,0
1222,SW60C80_01222,1,2037,12,12,1,0
1223,SW60C80_01223,1,2040,19,19,1,0
1224,SW60C80_01224,1,2042,15,15,1,0
1225,SW60C80_01225,1,2043,15,15,1,0
1226,SW60C80_01226,1,2047,18,18,1,0
1227,SW60C80_01227,1,2048,18,18,1,0
1228,SW60C80_01228,1,2051,14,14,1,0
1229,SW60C80_01229,1,2052,8,8,1,0
1230,SW60C80_01230,1,2054,15,15,1,0
1231,SW60C80_01231,1,2055,16,16,1,0
1232,SW60C80_01232,1,2056,17,17,1,0
1233,SW60C80_01233,1,2060,6,6,1,0
1234,SW60C80_01234,1,2061,13,13,1,0
1235,SW60C80_01235,1,2063,16,16,1,0
1236,SW60C80_01236,1,2064,10,10,1,0
1237,SW60C80_01237,1,2065,16,16,1,0
1238,SW60C80_01238,1,2066,16,16,1,0
1239,SW60C80_01239,1,2070,11,11,1,0
1240,SW60C80_01240,1,2072,15,15,1,0
1241,SW60C80_01241,1,2073,7,7,1,0
1242,SW60C80_01242,1,2077,15,15,1,0
1243,SW60C80_01243,1,2080,9,9,1,0
1244,SW60C80_01244,1,2084,13,13,1,0
1245,SW60C80_01245,1,2085,20,20,1,0
1246,SW60C80_01246,1,2086,15,15,1,0
1247,SW60C80_01247,1,2091,18,18,1,0
1248,SW60C80_01248,1,2093,11,11,1,0
1249,SW60C80_01249,1,2094,20,20,1,0
1250,SW60C80_01250,1,2097,18,18,1,0
1251,SW60C80_01251,1,2100,14,14,1,0
1252,SW60C80_01252,2,2101,18,19,2,0
1253,SW60C80_01253,1,2102,17,17,1,0
1254,SW60C80_01254,1,2104,15,15,1,0
1255,SW60C80_01255,1,2106,20,20,1,0
1256,SW60C80_01256,1,2108,15,15,1,0
1257,SW60C80_01257,1,2109,10,10,1,0
1258,SW60C80_01258,1,2114,10,10,1,0
1259,SW60C80_01259,1,2115,5,5,1,0
1260,SW60C80_01260,1,2123,14,14,1,0
1261,SW60C80_01261,1,2124,11,11,1,0
1262,SW60C80_01262,1,2129,11,11,1,0
1263,SW60C80_01263,1,2131,8,8,1,0
1264,SW60C80_01264,1,2132,9,9,1,0
1265,SW60C80_01265,1,2134,6,6,1,0
1266,SW60C80_01266,1,2136,18,18,1,0
1267,SW60C80_01267,1,2139,20,20,1,0
1268,SW60C80_01268,1,2142,20,20,1,0
1269,SW60C80_01269,1,2143,20,20,1,0
1270,SW60C80_01270,1,2145,13,13,1,0
1271,SW60C80_01271,1,2148,20,20,1,0
1272,SW60C80_01272,1,2149,10,10,1,0
1273,SW60C80_01273,1,2150,20,20,1,0
1274,SW60C80_01274,1,2151,20,20,1,0
1275,SW60C80_01275,1,2154,15,15,1,0
1276,SW60C80_01276,2,2155,12,12,2,0
1277,SW60C80_01277,1,2156,9,9,1,0
1278,SW60C80_01278,1,2158,12,12,1,0
1279,SW60C80_01279,1,2161,9,9,1,0
1280,SW60C80_01280,1,2162,11,11,1,0
1281,SW60C80_01281,1,2163,10,10,1,0
1282,SW60C80_01282,1,2164,9,9,1,0
1283,SW60C80_01283,1,2166,19,19,1,0
1284,SW60C80_01284,1,2170,18,18,1,0
1285,SW60C80_01285,1,2171,19,19,1,0
1286,SW60C80_01286,1,2177,8,8,1,0
1287,SW60C80_01287,2,2179,20,20,2,0
1288,SW60C80_01288,1,2182,18,18,1,0
1289,SW60C80_01289,2,2183,13,13,2,0
1290,SW60C80_01290,1,2184,20,20,1,0
1291,SW60C80_01291,1,2185,8,8,1,0
1292,SW60C80_01292,1,2186,15,15,1,0
1293,SW60C80_01293,1,2187,6,6,1,0
1294,SW60C80_01294,1,2188,10,10,1,0
1295,SW60C80_01295,1,2191,14,14,1,0
1296,SW60C80_01296,1,2192,12,12,1,0
1297,SW60C80_01297,1,2193,19,19,1,0
1298,SW60C80_01298,1,2194,9,9,1,0
1299,SW60C80_01299,1,2195,6,6,1,0
1300,SW60C80_01300,1,2196,12,12,1,0
1301,SW60C80_01301,1,2197,11,11,1,0
1302,SW60C80_01302,1,2199,15,15,1,0
1303,SW60C80_01303,1,2200,17,17,1,0
1304,SW60C80_01304,1,2201,18,18,1,0
1305,SW60C80_01305,1,2203,9,9,1,0
1306,SW60C80_01306,1,2204,14,14,1,0
1307,SW60C80_01307,1,2207,20,20,1,0
1308,SW60C80_01308,1,2210,15,15,1,0
1309,SW60C80_01309,1,2212,8,8,1,0
1310,SW60C80_01310,1,2213,20,20,1,0
1311,SW60C80_01311,1,2214,12,12,1,0
1312,SW60C80_01312,2,2215,11,11,2,0
1313,SW60C80_01313,1,2216,16,16,1,0
1314,SW60C80_01314,1,2217,16,16,1,0
1315,SW60C80_01315,1,2218,16,16,1,0
1316,SW60C80_01316,1,2219,12,12,1,0
1317,SW60C80_01317,1,2220,10,10,1,0
1318,SW60C80_01318,1,2224,14,14,1,0
1319,SW60C80_01319,1,2225,10,10,1,0
1320,SW60C80_01320,8,2226,10,10,8,0
1321,SW60C80_01321,1,2227,20,20,1,0
1322,SW60C80_01322,1,2228,9,9,1,0
1323,SW60C80_01323,1,2230,12,12,1,0
1324,SW60C80_01324,1,2231,12,12,1,0
1325,SW60C80_01325,1,2232,12,12,1,0
1326,SW60C80_01326,1,2236,14,14,1,0
1327,SW60C80_01327,1,2237,7,7,1,0
1328,SW60C80_01328,1,2239,20,20,1,0
1329,SW60C80_01329,1,2240,20,20,1,0
1330,SW60C80_01330,1,2241,8,8,1,0
1331,SW60C80_01331,1,2243,20,20,1,0
1332,SW60C80_01332,1,2246,20,20,1,0
1333,SW60C80_01333,1,2247,17,17,1,0
1334,SW60C80_01334,1,2248,20,20,1,0
1335,SW60C80_01335,1,2250,10,10,1,0
1336,SW60C80_01336,2,2252,13,14,2,0
1337,SW60C80_01337,1,2254,10,10,1,0
1338,SW60C80_01338,1,2255,11,11,1,0
1339,SW60C80_01339,1,2256,15,15,1,0
1340,SW60C80_01340,1,2257,20,20,1,0
1341,SW60C80_01341,1,2258,18,18,1,0
1342,SW60C80_01342,1,2261,15,15,1,0
1343,SW60C80_01343,1,2262,10,10,1,0
1344,SW60C80_01344,1,2264,5,5,1,0
1345,SW60C80_01345,1,2265,19,19,1,0
1346,SW60C80_01346,1,2267,8,8,1,0
1347,SW60C80_01347,1,2269,13,13,1,0
1348,SW60C80_01348,1,2279,14,14,1,0
1349,SW60C80_01349,1,2281,16,16,1,0
1350,SW60C80_01350,1,2282,15,15,1,0
1351,SW60C80_01351,1,2285,15,15,1,0
1352,SW60C80_01352,1,2286,13,13,1,0
1353,SW60C80_01353,1,2287,16,16,1,0
1354,SW60C80_01354,1,2293,12,12,1,0
1355,SW60C80_01355,1,2294,17,17,1,0
1356,SW60C80_01356,1,2295,9,9,1,0
1357,SW60C80_01357,2,2296,8,9,2,0
1358,SW60C80_01358,1,2297,20,20,1,0
1359,SW60C80_01359,1,2300,18,18,1,0
1360,SW60C80_01360,2,2303,12,12,2,0
1361,SW60C80_01361,1,2304,10,10,1,0
1362,SW60C80_01362,1,2307,12,12,1,0
1363,SW60C80_01363,1,2309,17,17,1,0
1364,SW60C80_01364,1,2311,12,12,1,0
1365,SW60C80_01365,1,2312,17,17,1,0
1366,SW60C80_01366,1,2316,14,14,1,0
1367,SW60C80_01367,1,2319,8,8,1,0
1368,SW60C80_01368,1,2322,11,11,1,0
1369,SW60C80_01369,1,2323,7,7,1,0
1370,SW60C80_01370,1,2324,17,17,1,0
1371,SW60C80_01371,1,2325,15,15,1,0
1372,SW60C80_01372,1,2326,19,19,1,0
1373,SW60C80_01373,1,2327,15,15,1,0
1374,SW60C80_01374,2,2335,14,14,2,0
1375,SW60C80_01375,1,2336,13,13,1,0
1376,SW60C80_01376,1,2338,16,16,1,0
1377,SW60C80_01377,1,2342,13,13,1,0
1378,SW60C80_01378,1,2343,17,17,1,0
1379,SW60C80_01379,1,2344,20,20,1,0
1380,SW60C80_01380,1,2346,15,15,1,0
1381,SW60C80_01381,1,2349,20,20,1,0
1382,SW60C80_01382,1,2350,11,11,1,0
1383,SW60C80_01383,1,2351,15,15,1,0
1384,SW60C80_01384,1,2353,20,20,1,0
1385,SW60C80_01385,1,2354,15,15,1,0
1386,SW60C80_01386,1,2355,15,15,1,0
1387,SW60C80_01387,1,2357,18,18,1,0
1388,SW60C80_01388,1,2358,20,20,1,0
1389,SW60C80_01389,1,2360,13,13,1,0
1390,SW60C80_01390,1,2362,18,18,1,0
1391,SW60C80_01391,1,2363,20,20,1,0
1392,SW60C80_01392,1,2364,12,12,1,0
1393,SW60C80_01393,1,2367,13,13,1,0
1394,SW60C80_01394,1,2372,18,18,1,0
1395,SW60C80_01395,1,2374,11,11,1,0
1396,SW60C80_01396,2,2375,20,20,2,0
1397,SW60C80_01397,1,2377,17,17,1,0
1398,SW60C80_01398,1,2381,6,6,1,0
1399,SW60C80_01399,1,2384,14,14,1,0
1400,SW60C80_01400,1,2385,20,20,1,0
1401,SW60C80_01401,1,2390,14,14,1,0
1402,SW60C80_01402,1,2391,15,15,1,0
1403,SW60C80_01403,1,2395,15,15,1,0
1404,SW60C80_01404,1,2396,8,8,1,0
1405,SW60C80_01405,1,2402,14,14,1,0
1406,SW60C80_01406,1,2403,15,15,1,0
1407,SW60C80_01407,1,2404,18,18,1,0
1408,SW60C80_01408,1,2405,20,20,1,0
1409,SW60C80_01409,1,2406,7,7,1,0
1410,SW60C80_01410,1,2408,15,15,1,0
1411,SW60C80_01411,1,2410,10,10,1,0
1412,SW60C80_01412,2,2411,12,12,2,0
1413,SW60C80_01413,1,2415,13,13,1,0
1414,SW60C80_01414,1,2416,16,16,1,0
1415,SW60C80_01415,1,2419,9,9,1,0
1416,SW60C80_01416,1,2420,15,15,1,0
1417,SW60C80_01417,1,2424,13,13,1,0
1418,SW60C80_01418,1,2426,17,17,1,0
1419,SW60C80_01419,1,2427,15,15,1,0
1420,SW60C80_01420,1,2429,15,15,1,0
1421,SW60C80_01421,2,2431,12,12,2,0
1422,SW60C80_01422,1,2433,16,16,1,0
1423,SW60C80_01423,1,2437,14,14,1,0
1424,SW60C80_01424,1,2439,19,19,1,0
1425,SW60C80_01425,1,2441,15,15,1,0
1426,SW60C80_01426,1,2443,12,12,1,0
1427,SW60C80_01427,1,2445,10,10,1,0
1428,SW60C80_01428,1,2447,16,16,1,0
1429,SW60C80_01429,1,2449,11,11,1,0
1430,SW60C80_01430,1,2452,19,19,1,0
1431,SW60C80_01431,1,2453,9,9,1,0
1432,SW60C80_01432,1,2454,14,14,1,0
1433,SW60C80_01433,1,2455,13,13,1,0
1434,SW60C80_01434,1,2457,15,15,1,0
1435,SW60C80_01435,1,2458,9,9,1,0
1436,SW60C80_01436,1,2459,20,20,1,0
1437,SW60C80_01437,1,2462,15,15,1,0
1438,SW60C80_01438,1,2466,12,12,1,0
1439,SW60C80_01439,1,2468,20,20,1,0
1440,SW60C80_01440,2,2469,15,18,2,0
1441,SW60C80_01441,1,2470,16,16,1,0
1442,SW60C80_01442,1,2471,15,15,1,0
1443,SW60C80_01443,1,2472,14,14,1,0
1444,SW60C80_01444,1,2473,13,13,1,0
1445,SW60C80_01445,1,2474,11,11,1,0
1446,SW60C80_01446,1,2477,14,14,1,0
1447,SW60C80_01447,1,2478,18,18,1,0
1448,SW60C80_01448,1,2483,10,10,1,0
1449,SW60C80_01449,1,2484,18,18,1,0
1450,SW60C80_01450,1,2488,7,7,1,0
1451,SW60C80_01451,1,2489,15,15,1,0
1452,SW60C80_01452,1,2492,10,10,1,0
1453,SW60C80_01453,1,2496,8,8,1,0
1454,SW60C80_01454,1,2497,8,8,1,0
1455,SW60C80_01455,1,2498,13,13,1,0
1456,SW60C80_01456,1,2499,10,10,1,0
1457,SW60C80_01457,1,2502,19,19,1,0
1458,SW60C80_01458,1,2503,14,14,1,0
1459,SW60C80_01459,1,2504,11,11,1,0
1460,SW60C80_01460,1,2505,15,15,1,0
1461,SW60C80_01461,1,2506,16,16,1,0
1462,SW60C80_01462,1,2508,15,15,1,0
1463,SW60C80_01463,1,2510,19,19,1,0
1464,SW60C80_01464,1,2515,12,12,1,0
1465,SW60C80_01465,2,2518,9,9,2,0
1466,SW60C80_01466,1,2519,12,12,1,0
1467,SW60C80_01467,1,2520,14,14,1,0
1468,SW60C80_01468,1,2521,14,14,1,0
1469,SW60C80_01469,1,2522,20,20,1,0
1470,SW60C80_01470,1,2524,13,13,1,0
1471,SW60C80_01471,1,2525,12,12,1,0
1472,SW60C80_01472,1,2528,15,15,1,0
1473,SW60C80_01473,1,2529,17,17,1,0
1474,SW60C80_01474,2,2531,14,15,2,0
1475,SW60C80_01475,1,2532,14,14,1,0
1476,SW60C80_01476,1,2533,17,17,1,0
1477,SW60C80_01477,1,2536,15,15,1,0
1478,SW60C80_01478,1,2539,13,13,1,0
1479,SW60C80_01479,1,2540,5,5,1,0
1480,SW60C80_01480,1,2541,8,8,1,0
1481,SW60C80_01481,1,2542,20,20,1,0
1482,SW60C80_01482,1,2544,8,8,1,0
1483,SW60C80_01483,1,2547,9,9,1,0
1484,SW60C80_01484,1,2549,16,16,1,0
1485,SW60C80_01485,1,2552,14,14,1,0
1486,SW60C80_01486,1,2553,17,17,1,0
1487,SW60C80_01487,1,2554,17,17,1,0
1488,SW60C80_01488,1,2555,15,15,1,0
1489,SW60C80_01489,1,2557,19,19,1,0
1490,SW60C80_01490,1,2559,15,15,1,0
1491,SW60C80_01491,3,2561,19,19,3,0
1492,SW60C80_01492,1,2569,14,14,1,0
1493,SW60C80_01493,1,2574,16,16,1,0
1494,SW60C80_01494,1,2575,20,20,1,0
1495,SW60C80_01495,1,2579,20,20,1,0
1496,SW60C80_01496,1,2580,18,18,1,0
1497,SW60C80_01497,1,2581,18,18,1,0
1498,SW60C80_01498,1,2583,15,15,1,0
1499,SW60C80_01499,1,2585,19,19,1,0
1500,SW60C80_01500,1,2587,12,12,1,0
1501,SW60C80_01501,1,2589,10,10,1,0
1502,SW60C80_01502,1,2591,20,20,1,0
1503,SW60C80_01503,2,2596,19,19,2,0
1504,SW60C80_01504,1,2601,18,18,1,0
1505,SW60C80_01505,1,2602,16,16,1,0
1506,SW60C80_01506,1,2603,19,19,1,0
1507,SW60C80_01507,1,2604,10,10,1,0
1508,SW60C80_01508,1,2605,12,12,1,0
1509,SW60C80_01509,1,2606,12,12,1,0
1510,SW60C80_01510,1,2607,9,9,1,0
1511,SW60C80_01511,1,2610,10,10,1,0
1512,SW60C80_01512,1,2612,9,9,1,0
1513,SW60C80_01513,1,2613,17,17,1,0
1514,SW60C80_01514,1,2614,18,18,1,0
1515,SW60C80_01515,1,2617,17,17,1,0
1516,SW60C80_01516,1,2618,20,20,1,0
1517,SW60C80_01517,1,2619,20,20,1,0
1518,SW60C80_01518,1,2621,11,11,1,0
1519,SW60C80_01519,1,2622,10,10,1,0
1520,SW60C80_01520,1,2623,17,17,1,0
1521,SW60C80_01521,1,2624,14,14,1,0
1522,SW60C80_01522,1,2625,10,10,1,0
1523,SW60C80_01523,1,2626,19,19,1,0
1524,SW60C80_01524,1,2628,19,19,1,0
1525,SW60C80_01525,1,2629,16,16,1,0
1526,SW60C80_01526,1,2630,15,15,1,0
1527,SW60C80_01527,1,2631,15,15,1,0
1528,SW60C80_01528,1,2632,20,20,1,0
1529,SW60C80_01529,1,2633,20,20,1,0
1530,SW60C80_01530,1,2635,20,20,1,0
1531,SW60C80_01531,1,2636,20,20,1,0
1532,SW60C80_01532,1,2637,12,12,1,0
1533,SW60C80_01533,1,2638,15,15,1,0
1534,SW60C80_01534,1,2639,18,18,1,0
1535,SW60C80_01535,1,2641,15,15,1,0
1536,SW60C80_01536,1,2642,20,20,1,0
1537,SW60C80_01537,1,2643,19,19,1,0
1538,SW60C80_01538,1,2645,14,14,1,0
1539,SW60C80_01539,1,2646,7,7,1,0
1540,SW60C80_01540,1,2647,10,10,1,0
1541,SW60C80_01541,1,2648,12,12,1,0
1542,SW60C80_01542,1,2649,17,17,1,0
1543,SW60C80_01543,1,2650,9,9,1,0
1544,SW60C80_01544,1,2652,16,16,1,0
1545,SW60C80_01545,1,2653,15,15,1,0
1546,SW60C80_01546,1,2655,19,19,1,0
1547,SW60C80_01547,1,2656,11,11,1,0
1548,SW60C80_01548,1,2659,15,15,1,0
1549,SW60C80_01549,1,2660,20,20,1,0
1550,SW60C80_01550,1,2661,13,13,1,0
1551,SW60C80_01551,1,2662,8,8,1,0
1552,SW60C80_01552,1,2664,19,19,1,0
1553,SW60C80_01553,2,2666,9,9,2,0
1554,SW60C80_01554,1,2667,20,20,1,0
1555,SW60C80_01555,1,2671,13,13,1,0
1556,SW60C80_01556,1,2672,20,20,1,0
1557,SW60C80_01557,1,2674,8,8,1,0
1558,SW60C80_01558,1,2677,18,18,1,0
1559,SW60C80_01559,1,2678,10,10,1,0
1560,SW60C80_01560,1,2679,15,15,1,0
1561,SW60C80_01561,1,2680,20,20,1,0
1562,SW60C80_01562,1,2683,17,17,1,0
1563,SW60C80_01563,1,2684,8,8,1,0
1564,SW60C80_01564,1,2685,7,7,1,0
1565,SW60C80_01565,1,2687,20,20,1,0
1566,SW60C80_01566,1,2688,15,15,1,0
1567,SW60C80_01567,1,2689,7,7,1,0
1568,SW60C80_01568,1,2690,20,20,1,0
1569,SW60C80_01569,1,2692,15,15,1,0
1570,SW60C80_01570,1,2693,17,17,1,0
1571,SW60C80_01571,1,2695,10,10,1,0
1572,SW60C80_01572,1,2698,20,20,1,0
1573,SW60C80_01573,1,2699,10,10,1,0
1574,SW60C80_01574,1,2700,17,17,1,0
1575,SW60C80_01575,1,2702,11,11,1,0
1576,SW60C80_01576,1,2703,15,15,1,0
1577,SW60C80_01577,1,2704,18,18,1,0
1578,SW60C80_01578,1,2707,20,20,1,0
1579,SW60C80_01579,1,2708,14,14,1,0
1580,SW60C80_01580,1,2711,8,8,1,0
1581,SW60C80_01581,1,2713,13,13,1,0
1582,SW60C80_01582,1,2715,7,7,1,0
1583,SW60C80_01583,1,2721,7,7,1,0
1584,SW60C80_01584,1,2725,10,10,1,0
1585,SW60C80_01585,1,2728,12,12,1,0
1586,SW60C80_01586,1,2729,16,16,1,0
1587,SW60C80_01587,1,2730,9,9,1,0
1588,SW60C80_01588,1,2731,17,17,1,0
1589,SW60C80_01589,1,2742,20,20,1,0
1590,SW60C80_01590,1,2743,15,15,1,0
1591,SW60C80_01591,1,2745,12,12,1,0
1592,SW60C80_01592,1,2750,7,7,1,0
1593,SW60C80_01593,1,2751,2,2,0,1
1594,SW60C80_01594,1,2753,15,15,1,0
1595,SW60C80_01595,1,2756,3,3,0,1
1596,SW60C80_01596,1,2758,12,12,0,1
1597,SW60C80_01597,1,2759,20,20,1,0
1598,SW60C80_01598,1,2760,6,6,0,1
1599,SW60C80_01599,1,2761,12,12,0,1
1600,SW60C80_01600,1,2763,16,16,1,0
1601,SW60C80_01601,1,2764,7,7,1,0
1602,SW60C80_01602,1,2765,14,14,1,0
1603,SW60C80_01603,1,2768,15,15,1,0
1604,SW60C80_01604,1,2772,14,14,1,0
1605,SW60C80_01605,1,2774,18,18,1,0
1606,SW60C80_01606,1,2775,7,7,1,0
1607,SW60C80_01607,1,2776,4,4,0,1
1608,SW60C80_01608,1,2778,17,17,1,0
1609,SW60C80_01609,1,2779,14,14,1,0
1610,SW60C80_01610,1,2780,9,9,1,0
1611,SW60C80_01611,1,2783,16,16,1,0
1612,SW60C80_01612,1,2785,15,15,1,0
1613,SW60C80_01613,1,2787,8,8,1,0
1614,SW60C80_01614,1,2789,9,9,0,1
1615,SW60C80_01615,1,2790,10,10,0,1
1616,SW60C80_01616,1,2791,15,15,1,0
1617,SW60C80_01617,1,2793,10,10,0,1
1618,SW60C80_01618,1,2794,20,20,1,0
1619,SW60C80_01619,1,2797,16,16,1,0
1620,SW60C80_01620,1,2798,7,7,0,1
1621,SW60C80_01621,1,2802,6,6,0,1
1622,SW60C80_01622,1,2803,18,18,1,0
1623,SW60C80_01623,1,2806,14,14,0,1
1624,SW60C80_01624,1,2810,3,3,0,1
1625,SW60C80_01625,1,2813,6,6,0,1
1626,SW60C80_01626,1,2814,4,4,0,1
1627,SW60C80_01627,1,2820,18,18,1,0
1628,SW60C80_01628,1,2822,7,7,0,1
1629,SW60C80_01629,1,2823,15,15,1,0
1630,SW60C80_01630,1,2827,4,4,0,1
1631,SW60C80_01631,1,2832,20,20,1,0
1632,SW60C80_01632,1,2835,11,11,0,1
1633,SW60C80_01633,1,2837,12,12,1,0
1634,SW60C80_01634,1,2838,10,10,0,1
1635,SW60C80_01635,1,2841,20,20,1,0
1636,SW60C80_01636,1,2845,13,13,0,1
1637,SW60C80_01637,1,2846,8,8,1,0
1638,SW60C80_01638,1,2853,8,8,0,1
1639,SW60C80_01639,1,2854,3,3,0,1
1640,SW60C80_01640,1,2858,15,15,1,0
1641,SW60C80_01641,1,2863,19,19,1,0
1642,SW60C80_01642,1,2865,10,10,0,1
1643,SW60C80_01643,1,2867,8,8,0,1
1644,SW60C80_01644,1,2868,16,16,0,1
1645,SW60C80_01645,1,2869,5,5,0,1
1646,SW60C80_01646,1,2871,15,15,1,0
1647,SW60C80_01647,1,2873,6,6,0,1
1648,SW60C80_01648,1,2877,8,8,0,1
1649,SW60C80_01649,1,2879,11,11,0,1
1650,SW60C80_01650,1,2880,11,11,1,0
1651,SW60C80_01651,1,2881,17,17,1,0
1652,SW60C80_01652,1,2883,6,6,0,1
1653,SW60C80_01653,1,2884,4,4,0,1
1654,SW60C80_01654,1,2885,7,7,1,0
1655,SW60C80_01655,1,2886,5,5,0,1
1656,SW60C80_01656,1,2887,20,20,1,0
1657,SW60C80_01657,1,2888,19,19,1,0
1658,SW60C80_01658,1,2889,16,16,0,1
1659,SW60C80_01659,1,2891,2,2,0,1
1660,SW60C80_01660,1,2894,19,19,1,0
1661,SW60C80_01661,1,2895,12,12,0,1
1662,SW60C80_01662,1,2896,13,13,0,1
1663,SW60C80_01663,1,2897,20,20,1,0
1664,SW60C80_01664,1,2901,16,16,1,0
1665,SW60C80_01665,1,2903,14,14,1,0
1666,SW60C80_01666,1,2904,16,16,1,0
1667,SW60C80_01667,1,2909,11,11,1,0
1668,SW60C80_01668,1,2910,15,15,1,0
1669,SW60C80_01669,1,2911,18,18,1,0
1670,SW60C80_01670,1,2915,12,12,0,1
1671,SW60C80_01671,1,2919,10,10,0,1
1672,SW60C80_01672,1,2922,17,17,0,1
1673,SW60C80_01673,1,2923,5,5,0,1
1674,SW60C80_01674,1,2924,9,9,1,0
1675,SW60C80_01675,1,2926,14,14,1,0
1676,SW60C80_01676,1,2929,4,4,0,1
1677,SW60C80_01677,1,2931,20,20,1,0
1678,SW60C80_01678,1,2932,20,20,1,0
1679,SW60C80_01679,1,2933,9,9,0,1
1680,SW60C80_01680,1,2935,10,10,0,1
1681,SW60C80_01681,1,2938,20,20,1,0
1682,SW60C80_01682,1,2939,4,4,0,1
1683,SW60C80_01683,1,2940,19,19,1,0
1684,SW60C80_01684,1,2943,15,15,1,0
1685,SW60C80_01685,1,2944,7,7,0,1
1686,SW60C80_01686,1,2945,3,3,0,1
1687,SW60C80_01687,1,2946,6,6,0,1
1688,SW60C80_01688,1,2947,2,2,0,1
1689,SW60C80_01689,1,2948,20,20,1,0
1690,SW60C80_01690,1,2949,12,12,1,0
1691,SW60C80_01691,1,2954,6,6,0,1
1692,SW60C80_01692,1,2958,6,6,0,1
1693,SW60C80_01693,1,2959,12,12,0,1
1694,SW60C80_01694,1,2963,2,2,0,1
1695,SW60C80_01695,1,2965,5,5,0,1
1696,SW60C80_01696,1,2966,9,9,1,0
1697,SW60C80_01697,1,2967,15,15,1,0
1698,SW60C80_01698,1,2970,14,14,1,0
1699,SW60C80_01699,1,2972,10,10,0,1
1700,SW60C80_01700,1,2973,2,2,0,1
1701,SW60C80_01701,1,2974,8,8,1,0
1702,SW60C80_01702,1,2975,8,8,0,1
1703,SW60C80_01703,1,2976,12,12,1,0
1704,SW60C80_01704,1,2977,2,2,0,1
1705,SW60C80_01705,1,2979,10,10,1,0
1706,SW60C80_01706,1,2980,10,10,1,0
1707,SW60C80_01707,1,2981,15,15,1,0
1708,SW60C80_01708,1,2982,13,13,1,0
1709,SW60C80_01709,1,2984,7,7,0,1
1710,SW60C80_01710,1,2985,14,14,1,0
1711,SW60C80_01711,1,2986,12,12,1,0
1712,SW60C80_01712,1,2990,16,16,1,0
1713,SW60C80_01713,1,2991,14,14,1,0
1714,SW60C80_01714,1,2992,9,9,1,0
1715,SW60C80_01715,1,2993,17,17,0,1
1716,SW60C80_01716,1,2994,13,13,1,0
1717,SW60C80_01717,1,2996,17,17,1,0
1718,SW60C80_01718,1,2998,14,14,1,0
1719,SW60C80_01719,1,2999,4,4,0,1
1720,SW60C80_01720,1,3000,8,8,1,0
1721,SW60C80_01721,1,3004,4,4,0,1
1722,SW60C80_01722,1,3007,12,12,1,0
1723,SW60C80_01723,1,3008,14,14,1,0
1724,SW60C80_01724,1,3015,18,18,1,0
1725,SW60C80_01725,1,3018,5,5,0,1
1726,SW60C80_01726,1,3019,13,13,1,0
1727,SW60C80_01727,1,3020,11,11,0,1
1728,SW60C80_01728,1,3021,7,7,0,1
1729,SW60C80_01729,1,3022,4,4,0,1
1730,SW60C80_01730,1,3023,16,16,1,0
1731,SW60C80_01731,1,3024,9,9,0,1
1732,SW60C80_01732,1,3025,5,5,0,1
1733,SW60C80_01733,1,3026,6,6,0,1
1734,SW60C80_01734,1,3027,12,12,1,0
1735,SW60C80_01735,1,3030,20,20,1,0
1736,SW60C80_01736,1,3034,10,10,0,1
